shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,column1,ship_year,ship_month,ship_week,ship_dow,distance_km,leadtime_expected_days,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF2242025719,ZA,JNB,ZM,KIW,2024-08-25,2024-08-31,837.0,KG,1.31,M3,8 TONNER,ROAD,6,6,0,False,2024,8,34,Sunday,1930,5,386.0,19.809090909090912,22.9,13.5,0.0,False,24.618181818181817,27.5,20.2,0.6,True
AF2242025746,ZA,JNB,ZM,KIW,2024-08-29,2024-09-04,3969.0,KG,0.0,M3,12 TONNER,ROAD,6,6,0,False,2024,8,35,Thursday,1930,5,386.0,18.345454545454544,22.1,9.1,0.0,False,23.0,26.2,15.9,0.0,False
AF2242025720,ZA,JNB,ZM,LUN,2024-08-25,2024-08-30,816.0,KG,401.0,M3,8 TONNER,ROAD,5,5,0,False,2024,8,34,Sunday,1571,4,392.75,19.809090909090912,22.9,13.5,0.0,False,24.845454545454547,27.9,20.4,0.1,True
AF2242025745,ZA,JNB,ZM,LUN,2024-08-29,2024-09-03,1063.0,KG,5.42,M3,12 TONNER,ROAD,5,5,0,False,2024,8,35,Thursday,1571,4,392.75,18.345454545454544,22.1,9.1,0.0,False,20.2,23.4,14.7,0.0,False
AF2242025761,ZA,JNB,ZM,LUN,2024-08-29,2024-09-05,2224.0,KG,9.54,M3,12 TONNER,ROAD,7,5,2,False,2024,8,35,Thursday,1571,4,392.75,18.345454545454544,22.1,9.1,0.0,False,22.363636363636363,25.5,15.7,0.0,False
AF2242025767,ZA,JNB,ZM,LUN,2024-08-31,2024-09-05,915.0,KG,1.29,M3,4 TONNER,ROAD,5,5,0,False,2024,8,35,Saturday,1571,4,392.75,14.536363636363632,17.6,7.8,0.0,False,22.363636363636363,25.5,15.7,0.0,False
AF2242025807,ZA,JNB,ZM,LUN,2024-09-05,2024-09-10,3814.0,KG,10.48,M3,8 TONNER,ROAD,5,5,0,False,2024,9,36,Thursday,1571,4,392.75,19.799999999999997,23.0,13.8,0.0,False,26.60909090909091,29.3,22.4,0.0,False
AF2242025741,ZA,JNB,CD,FBM,2024-08-29,2024-09-06,6942.0,KG,0.0,M3,8 TONNER,ROAD,8,7,1,False,2024,8,35,Thursday,2115,6,352.5,18.345454545454544,22.1,9.1,0.0,False,25.872727272727275,29.4,17.7,0.0,False
AF2242025742,ZA,JNB,CD,FBM,2024-08-29,2024-09-05,2235.0,KG,0.0,M3,4 TONNER,ROAD,7,7,0,False,2024,8,35,Thursday,2115,6,352.5,18.345454545454544,22.1,9.1,0.0,False,24.327272727272724,27.6,16.0,0.0,False
AF2242025757,ZA,JNB,CD,FBM,2024-08-31,2024-09-07,384.0,KG,0.0,M3,4 TONNER,ROAD,7,7,0,False,2024,8,35,Saturday,2115,6,352.5,14.536363636363632,17.6,7.8,0.0,False,26.672727272727272,29.9,18.9,0.0,False
AF2242025758,ZA,JNB,CD,FBM,2024-08-31,2024-09-07,2226.0,KG,13.36,M3,4 TONNER,ROAD,7,7,0,False,2024,8,35,Saturday,2115,6,352.5,14.536363636363632,17.6,7.8,0.0,False,26.672727272727272,29.9,18.9,0.0,False
AF2242025754,ZA,JNB,ZW,HRE,2024-08-30,2024-09-03,77.0,KG,0.34,M3,4 TONNER,ROAD,4,4,0,False,2024,8,35,Friday,1123,3,374.3333333333333,14.445454545454544,17.7,8.4,0.0,False,19.854545454545455,23.2,13.3,0.0,False
AF2242025755,ZA,JNB,ZW,HRE,2024-08-30,2024-09-03,391.0,KG,1.05,M3,4 TONNER,ROAD,4,4,0,False,2024,8,35,Friday,1123,3,374.3333333333333,14.445454545454544,17.7,8.4,0.0,False,19.854545454545455,23.2,13.3,0.0,False
AF2242025756,ZA,JNB,ZW,HRE,2024-08-30,2024-09-03,926.0,KG,1.05,M3,4 TONNER,ROAD,4,4,0,False,2024,8,35,Friday,1123,3,374.3333333333333,14.445454545454544,17.7,8.4,0.0,False,19.854545454545455,23.2,13.3,0.0,False
AF2242025794,ZA,JNB,ZW,HRE,2024-09-02,2024-09-06,1515.0,KG,1.59,M3,4 TONNER,ROAD,4,4,0,False,2024,9,36,Monday,1123,3,374.3333333333333,20.745454545454542,23.8,15.0,0.0,False,22.481818181818184,25.4,16.3,0.0,False
AF2242025795,ZA,JNB,ZW,HRE,2024-09-02,2024-09-06,391.0,KG,0.73,M3,4 TONNER,ROAD,4,4,0,False,2024,9,36,Monday,1123,3,374.3333333333333,20.745454545454542,23.8,15.0,0.0,False,22.481818181818184,25.4,16.3,0.0,False
AF2242025808,ZA,JNB,ZW,HRE,2024-09-06,2024-09-10,742.0,KG,4.96,M3,1 TONNER,ROAD,4,4,0,False,2024,9,36,Friday,1123,3,374.3333333333333,22.881818181818183,25.6,17.6,0.0,False,25.89090909090909,28.9,20.1,0.0,False
AF2242025772,ZA,JNB,MZ,TET,2024-08-31,2024-09-05,135.0,KG,1.42,M3,4 TONNER,ROAD,5,5,0,False,2024,8,35,Saturday,1501,4,375.25,14.536363636363632,17.6,7.8,0.0,False,28.572727272727267,31.9,21.4,0.0,False
AF2242025774,ZA,JNB,MZ,TET,2024-08-31,2024-09-05,27.0,KG,0.17,M3,4 TONNER,ROAD,5,5,0,False,2024,8,35,Saturday,1501,4,375.25,14.536363636363632,17.6,7.8,0.0,False,28.572727272727267,31.9,21.4,0.0,False
AF2242025820,ZA,JNB,ZM,KIW,2024-09-06,2024-09-12,1676.0,KG,4.22,M3,4 TONNER,ROAD,6,6,0,False,2024,9,36,Friday,1930,5,386.0,22.881818181818183,25.6,17.6,0.0,False,29.172727272727276,33.0,21.3,0.0,False
AF2242025821,ZA,JNB,ZM,LUN,2024-09-06,2024-09-11,7026.0,KG,16.11,M3,8 TONNER,ROAD,5,5,0,False,2024,9,36,Friday,1571,4,392.75,22.881818181818183,25.6,17.6,0.0,False,25.681818181818183,28.5,19.1,0.0,False
AF2242025827,ZA,JNB,MZ,TET,2024-09-07,2024-09-12,747.0,KG,5.99,M3,4 TONNER,ROAD,5,5,0,False,2024,9,36,Saturday,1501,4,375.25,20.60909090909091,24.0,13.4,0.0,False,32.018181818181816,35.9,24.9,0.0,False
AF2242025828,ZA,JNB,CD,FBM,2024-09-09,2024-09-16,686.0,KG,15.55,M3,4 TONNER,ROAD,7,7,0,False,2024,9,37,Monday,2115,6,352.5,23.436363636363637,26.5,17.2,0.0,False,28.190909090909088,31.3,20.7,0.0,False
AF2242025840,ZA,JNB,CD,FBM,2024-09-08,2024-09-15,6100.0,KG,4.11,M3,4 TONNER,ROAD,7,7,0,False,2024,9,36,Sunday,2115,6,352.5,22.563636363636363,25.4,15.6,0.0,False,28.327272727272728,31.9,21.3,0.0,False
AF2242025842,ZA,JNB,ZW,HRE,2024-09-09,2024-09-13,1427.0,KG,1.56,M3,4 TONNER,ROAD,4,4,0,False,2024,9,37,Monday,1123,3,374.3333333333333,23.436363636363637,26.5,17.2,0.0,False,27.336363636363636,30.4,20.4,0.0,False
AF2242025844,ZA,JNB,CD,FBM,2024-09-06,2024-09-14,1024.0,KG,0.86,M3,4 TONNER,ROAD,8,7,1,False,2024,9,36,Friday,2115,6,352.5,22.881818181818183,25.6,17.6,0.0,False,28.772727272727273,32.5,21.1,0.0,False
AF2242025844,ZA,JNB,ZW,HRE,2024-09-09,2024-09-13,230.0,KG,0.13,M3,4 TONNER,ROAD,4,4,0,False,2024,9,37,Monday,1123,3,374.3333333333333,23.436363636363637,26.5,17.2,0.0,False,27.336363636363636,30.4,20.4,0.0,False
AF2242025849,ZA,JNB,CD,FBM,2024-09-08,2024-09-15,2552.0,KG,12.75,M3,4 TONNER,ROAD,7,7,0,False,2024,9,36,Sunday,2115,6,352.5,22.563636363636363,25.4,15.6,0.0,False,28.327272727272728,31.9,21.3,0.0,False
AF2242025850,ZA,JNB,TZ,DAR,2024-09-09,2024-09-19,2626.0,KG,2.88,M3,4 TONNER,ROAD,10,10,0,False,2024,9,37,Monday,3533,8,441.625,23.436363636363637,26.5,17.2,0.0,False,27.50909090909091,28.9,24.6,0.7,True
AF2242025851,ZA,JNB,TZ,DAR,2024-09-09,2024-09-19,818.0,KG,1.19,M3,4 TONNER,ROAD,10,10,0,False,2024,9,37,Monday,3533,8,441.625,23.436363636363637,26.5,17.2,0.0,False,27.50909090909091,28.9,24.6,0.7,True
AF2242025852,ZA,JNB,ZW,HRE,2024-09-09,2024-09-13,936.0,KG,3.92,M3,4 TONNER,ROAD,4,4,0,False,2024,9,37,Monday,1123,3,374.3333333333333,23.436363636363637,26.5,17.2,0.0,False,27.336363636363636,30.4,20.4,0.0,False
AF2242025854,ZA,JNB,ZW,HRE,2024-09-09,2024-09-13,286.0,KG,0.72,M3,4 TONNER,ROAD,4,4,0,False,2024,9,37,Monday,1123,3,374.3333333333333,23.436363636363637,26.5,17.2,0.0,False,27.336363636363636,30.4,20.4,0.0,False
AF2242025854,ZA,JNB,ZW,HRE,2024-09-09,2024-09-13,3286.0,KG,8.56,M3,4 TONNER,ROAD,4,4,0,False,2024,9,37,Monday,1123,3,374.3333333333333,23.436363636363637,26.5,17.2,0.0,False,27.336363636363636,30.4,20.4,0.0,False
AF2242025855,ZA,JNB,MZ,TET,2024-09-09,2024-09-14,791.0,KG,3.24,M3,4 TONNER,ROAD,5,5,0,False,2024,9,37,Monday,1501,4,375.25,23.436363636363637,26.5,17.2,0.0,False,35.47272727272727,40.4,26.8,0.0,False
AF2242025856,ZA,JNB,ZM,LUN,2024-09-09,2024-09-14,922.0,KG,6.07,M3,4 TONNER,ROAD,5,5,0,False,2024,9,37,Monday,1571,4,392.75,23.436363636363637,26.5,17.2,0.0,False,29.56363636363637,32.1,23.6,0.0,False
AF2242025872,ZA,JNB,ZM,KIW,2024-09-12,2024-09-18,4647.0,KG,4.0,M3,8 TONNER,ROAD,6,6,0,False,2024,9,37,Thursday,1930,5,386.0,23.472727272727276,26.7,15.7,0.0,False,30.172727272727272,33.6,22.1,0.0,False
AF2242025874,ZA,JNB,ZM,LUN,2024-09-12,2024-09-17,2895.0,KG,16.45,M3,8 TONNER,ROAD,5,5,0,False,2024,9,37,Thursday,1571,4,392.75,23.472727272727276,26.7,15.7,0.0,False,29.527272727272724,32.2,23.9,0.0,False
AF2242025884,ZA,JNB,ZM,LUN,2024-09-14,2024-09-19,1162.0,KG,6.6,M3,4 TONNER,ROAD,5,5,0,False,2024,9,37,Saturday,1571,4,392.75,26.936363636363637,29.9,21.2,0.0,False,30.209090909090904,33.0,24.1,0.0,False
AF2242025884,ZA,JNB,ZM,KIW,2024-09-14,2024-09-20,1592.0,KG,3.21,M3,4 TONNER,ROAD,6,6,0,False,2024,9,37,Saturday,1930,5,386.0,26.936363636363637,29.9,21.2,0.0,False,31.245454545454542,34.3,23.3,0.0,False
AF2242025889,ZA,JNB,CD,FBM,2024-09-14,2024-09-21,2783.0,KG,1092.0,M3,4 TONNER,ROAD,7,7,0,False,2024,9,37,Saturday,2115,6,352.5,26.936363636363637,29.9,21.2,0.0,False,29.472727272727276,32.6,22.2,0.0,False
AF2242025890,ZA,JNB,CD,FBM,2024-09-14,2024-09-22,2850.0,KG,13.54,M3,4 TONNER,ROAD,8,7,1,False,2024,9,37,Saturday,2115,6,352.5,26.936363636363637,29.9,21.2,0.0,False,28.018181818181816,31.4,21.8,0.0,False
AF2242025896,ZA,JNB,ZW,HRE,2024-09-14,2024-09-18,236.0,KG,0.64,M3,1 TONNER,ROAD,4,4,0,False,2024,9,37,Saturday,1123,3,374.3333333333333,26.936363636363637,29.9,21.2,0.0,False,26.772727272727277,29.8,20.9,0.0,False
AF2242025897,ZA,JNB,MZ,TET,2024-09-14,2024-09-19,489.0,KG,3.77,M3,1 TONNER,ROAD,5,5,0,False,2024,9,37,Saturday,1501,4,375.25,26.936363636363637,29.9,21.2,0.0,False,36.60909090909092,40.4,28.4,0.0,False
AF2242025906,ZA,JNB,TZ,DAR,2024-09-16,2024-09-26,1958.0,KG,2.15,M3,4 TONNER,ROAD,10,10,0,False,2024,9,38,Monday,3533,8,441.625,23.981818181818184,27.9,19.3,0.5,True,28.318181818181817,30.1,25.4,0.3,True
AF2242025907,ZA,JNB,TZ,DAR,2024-09-15,2024-09-25,175.0,KG,0.79,M3,1 TONNER,ROAD,10,10,0,False,2024,9,37,Sunday,3533,8,441.625,25.96363636363636,28.8,19.4,0.0,False,27.963636363636365,29.9,25.8,2.5000000000000004,True
AF2242025908,ZA,JNB,CD,FBM,2024-09-15,2024-09-22,1924.0,KG,3.63,M3,4 TONNER,ROAD,7,7,0,False,2024,9,37,Sunday,2115,6,352.5,25.96363636363636,28.8,19.4,0.0,False,28.018181818181816,31.4,21.8,0.0,False
AF2242025910,ZA,JNB,ZM,LUN,2024-09-16,2024-09-21,1858.0,KG,9.21,M3,4 TONNER,ROAD,5,5,0,False,2024,9,38,Monday,1571,4,392.75,23.981818181818184,27.9,19.3,0.5,True,28.663636363636364,31.9,22.2,0.0,False
AF2242025911,ZA,JNB,ZM,KIW,2024-09-16,2024-09-22,1929.0,KG,3.48,M3,4 TONNER,ROAD,6,6,0,False,2024,9,38,Monday,1930,5,386.0,23.981818181818184,27.9,19.3,0.5,True,29.127272727272725,32.2,23.2,0.0,False
AF2242025922,ZA,JNB,MZ,TET,2024-09-16,2024-09-21,1124.0,KG,1.95,M3,4 TONNER,ROAD,5,5,0,False,2024,9,38,Monday,1501,4,375.25,23.981818181818184,27.9,19.3,0.5,True,32.75454545454545,36.5,27.0,0.0,False
AF2242025924,ZA,JNB,CD,FBM,2024-09-16,2024-09-23,17817.0,KG,18.21,M3,20 TONNER,ROAD,7,7,0,False,2024,9,38,Monday,2115,6,352.5,23.981818181818184,27.9,19.3,0.5,True,26.66363636363636,29.9,20.4,0.0,False
AF2242025924,ZA,JNB,CD,FBM,2024-09-16,2024-09-23,7041.0,KG,19.46,M3,8 TONNER,ROAD,7,7,0,False,2024,9,38,Monday,2115,6,352.5,23.981818181818184,27.9,19.3,0.5,True,26.66363636363636,29.9,20.4,0.0,False
AF2242025925,ZA,JNB,ZM,LUN,2024-09-19,2024-09-24,2694.0,KG,10.16,M3,4 TONNER,ROAD,5,5,0,False,2024,9,38,Thursday,1571,4,392.75,21.063636363636363,24.1,15.0,0.0,False,24.018181818181816,28.1,17.1,0.0,False
AF2242025926,ZA,JNB,ZM,KIW,2024-09-19,2024-09-25,15861.0,KG,8.15,M3,15 TONNER,ROAD,6,6,0,False,2024,9,38,Thursday,1930,5,386.0,21.063636363636363,24.1,15.0,0.0,False,28.190909090909088,31.3,20.3,0.0,False
AF2242025927,ZA,JNB,CD,FBM,2024-09-19,2024-09-26,7041.0,KG,19.46,M3,8 TONNER,ROAD,7,7,0,False,2024,9,38,Thursday,2115,6,352.5,21.063636363636363,24.1,15.0,0.0,False,29.218181818181822,32.1,21.8,0.0,False
AF2242025928,ZA,JNB,ZW,HRE,2024-09-19,2024-09-23,1658.0,KG,1.62,M3,4 TONNER,ROAD,4,4,0,False,2024,9,38,Thursday,1123,3,374.3333333333333,21.063636363636363,24.1,15.0,0.0,False,22.92727272727273,26.1,16.0,0.1,True
AF2242025929,ZA,JNB,ZW,HRE,2024-09-19,2024-09-23,1092.0,KG,5.28,M3,1 TONNER,ROAD,4,4,0,False,2024,9,38,Thursday,1123,3,374.3333333333333,21.063636363636363,24.1,15.0,0.0,False,22.92727272727273,26.1,16.0,0.1,True
AF2242025940,ZA,JNB,ZW,HRE,2024-09-19,2024-09-23,229.0,KG,0.76,M3,1 TONNER,ROAD,4,4,0,False,2024,9,38,Thursday,1123,3,374.3333333333333,21.063636363636363,24.1,15.0,0.0,False,22.92727272727273,26.1,16.0,0.1,True
AF2242025940,ZA,JNB,ZM,KIW,2024-09-20,2024-09-26,147.0,KG,0.18,M3,15 TONNER,ROAD,6,6,0,False,2024,9,38,Friday,1930,5,386.0,13.27272727272727,18.5,9.4,0.4,True,30.63636363636364,33.7,23.1,0.0,False
AF2242025950,ZA,JNB,CD,FBM,2024-09-20,2024-09-27,8404.0,KG,0.0,M3,15 TONNER,ROAD,7,7,0,False,2024,9,38,Friday,2115,6,352.5,13.27272727272727,18.5,9.4,0.4,True,30.38181818181818,34.3,22.0,0.0,False
AF2242025951,ZA,JNB,CD,FBM,2024-09-20,2024-09-27,2020.0,KG,0.0,M3,15 TONNER,ROAD,7,7,0,False,2024,9,38,Friday,2115,6,352.5,13.27272727272727,18.5,9.4,0.4,True,30.38181818181818,34.3,22.0,0.0,False
AF2242025956,ZA,JNB,ZM,LUN,2024-09-21,2024-09-26,6173.0,KG,18.84,M3,8 TONNER,ROAD,5,5,0,False,2024,9,38,Saturday,1571,4,392.75,6.290909090909091,8.1,4.7,2.5,True,29.627272727272725,32.4,23.5,0.0,False
AF2242025958,ZA,JNB,ZM,KIW,2024-09-21,2024-09-27,5753.0,KG,6.53,M3,8 TONNER,ROAD,6,6,0,False,2024,9,38,Saturday,1930,5,386.0,6.290909090909091,8.1,4.7,2.5,True,31.46363636363636,34.6,23.7,0.0,False
AF2242025961,ZA,JNB,ZW,HRE,2024-09-21,2024-09-25,1597.0,KG,1.47,M3,4 TONNER,ROAD,4,4,0,False,2024,9,38,Saturday,1123,3,374.3333333333333,6.290909090909091,8.1,4.7,2.5,True,26.69090909090909,30.7,18.7,0.0,False
AF2242025962,ZA,JNB,ZW,HRE,2024-09-21,2024-09-25,1293.0,KG,1.49,M3,4 TONNER,ROAD,4,4,0,False,2024,9,38,Saturday,1123,3,374.3333333333333,6.290909090909091,8.1,4.7,2.5,True,26.69090909090909,30.7,18.7,0.0,False
AF2242025974,ZA,JNB,CD,FBM,2024-09-23,2024-09-30,3484.0,KG,20.91,M3,4 TONNER,ROAD,7,7,0,False,2024,9,39,Monday,2115,6,352.5,13.854545454545455,16.8,8.5,0.0,False,30.50909090909091,33.1,23.8,0.0,False
AF2242025975,ZA,JNB,CD,FBM,2024-09-23,2024-09-30,3844.0,KG,3.78,M3,4 TONNER,ROAD,7,7,0,False,2024,9,39,Monday,2115,6,352.5,13.854545454545455,16.8,8.5,0.0,False,30.50909090909091,33.1,23.8,0.0,False
AF2242025977,ZA,JNB,ZM,LUN,2024-09-23,2024-09-28,3932.0,KG,21.76,M3,4 TONNER,ROAD,5,5,0,False,2024,9,39,Monday,1571,4,392.75,13.854545454545455,16.8,8.5,0.0,False,31.35454545454546,34.0,25.8,0.0,False
AF2242025982,ZA,JNB,ZW,HRE,2024-09-23,2024-09-27,1277.0,KG,4.97,M3,4 TONNER,ROAD,4,4,0,False,2024,9,39,Monday,1123,3,374.3333333333333,13.854545454545455,16.8,8.5,0.0,False,31.5,37.0,25.7,0.0,False
AF2242025984,ZA,JNB,ZW,HRE,2024-09-23,2024-09-27,2496.0,KG,13.82,M3,4 TONNER,ROAD,4,4,0,False,2024,9,39,Monday,1123,3,374.3333333333333,13.854545454545455,16.8,8.5,0.0,False,31.5,37.0,25.7,0.0,False
AF2242025985,ZA,JNB,ZW,HRE,2024-09-23,2024-09-30,330.0,KG,0.45,M3,1 TONNER,ROAD,7,4,3,False,2024,9,39,Monday,1123,3,374.3333333333333,13.854545454545455,16.8,8.5,0.0,False,32.263636363636365,35.2,25.7,0.0,False
AF2242025990,ZA,JNB,ZW,HRE,2024-09-26,2024-09-30,30.0,KG,0.26,M3,4 TONNER,ROAD,4,4,0,False,2024,9,39,Thursday,1123,3,374.3333333333333,25.50909090909091,27.8,20.7,0.0,False,32.263636363636365,35.2,25.7,0.0,False
AF2242025992,ZA,JNB,ZW,HRE,2024-09-26,2024-09-30,112.0,KG,0.19,M3,4 TONNER,ROAD,4,4,0,False,2024,9,39,Thursday,1123,3,374.3333333333333,25.50909090909091,27.8,20.7,0.0,False,32.263636363636365,35.2,25.7,0.0,False
AF2242025994,ZA,JNB,ZW,HRE,2024-09-26,2024-09-30,817.0,KG,1.14,M3,4 TONNER,ROAD,4,4,0,False,2024,9,39,Thursday,1123,3,374.3333333333333,25.50909090909091,27.8,20.7,0.0,False,32.263636363636365,35.2,25.7,0.0,False
AF2242025996,ZA,JNB,ZW,HRE,2024-09-26,2024-09-30,288.0,KG,0.74,M3,1 TONNER,ROAD,4,4,0,False,2024,9,39,Thursday,1123,3,374.3333333333333,25.50909090909091,27.8,20.7,0.0,False,32.263636363636365,35.2,25.7,0.0,False
AF2242026005,ZA,JNB,CD,FBM,2024-09-26,2024-10-03,168.0,KG,0.3,M3,1 TONNER,ROAD,7,7,0,False,2024,9,39,Thursday,2115,6,352.5,25.50909090909091,27.8,20.7,0.0,False,25.700000000000003,28.7,21.1,0.0,False
AF2242026006,ZA,JNB,CD,FBM,2024-09-26,2024-10-04,3166.0,KG,12.09,M3,4 TONNER,ROAD,8,7,1,False,2024,9,39,Thursday,2115,6,352.5,25.50909090909091,27.8,20.7,0.0,False,24.672727272727272,28.8,18.2,0.0,False
AF2242026009,ZA,JNB,TZ,DAR,2024-09-28,2024-10-08,245.0,KG,1.53,M3,1 TONNER,ROAD,10,10,0,False,2024,9,39,Saturday,3533,8,441.625,24.136363636363637,28.1,17.2,1.3,True,27.818181818181817,29.2,26.0,2.8000000000000003,True
AF2242026010,ZA,JNB,ZM,LUN,2024-09-28,2024-10-03,541.0,KG,3.27,M3,1 TONNER,ROAD,5,5,0,False,2024,9,39,Saturday,1571,4,392.75,24.136363636363637,28.1,17.2,1.3,True,21.463636363636365,23.8,18.4,0.0,False
AF2242026011,ZA,JNB,TZ,DAR,2024-09-28,2024-10-08,2840.0,KG,4.7,M3,4 TONNER,ROAD,10,10,0,False,2024,9,39,Saturday,3533,8,441.625,24.136363636363637,28.1,17.2,1.3,True,27.818181818181817,29.2,26.0,2.8000000000000003,True
AF2242026012,ZA,JNB,ZM,KIW,2024-09-28,2024-10-04,11079.0,KG,7.53,M3,12 TONNER,ROAD,6,6,0,False,2024,9,39,Saturday,1930,5,386.0,24.136363636363637,28.1,17.2,1.3,True,23.94545454545454,27.3,18.2,0.0,False
AF2242026020,ZA,JNB,ZM,KIW,2024-09-28,2024-10-04,651.0,KG,0.94,M3,1 TONNER,ROAD,6,6,0,False,2024,9,39,Saturday,1930,5,386.0,24.136363636363637,28.1,17.2,1.3,True,23.94545454545454,27.3,18.2,0.0,False
AF2242026042,ZA,JNB,MZ,TET,2024-09-30,2024-10-05,329.0,KG,1.97,M3,1 TONNER,ROAD,5,5,0,False,2024,9,40,Monday,1501,4,375.25,14.98181818181818,18.8,8.1,0.0,False,26.94545454545454,29.2,22.2,0.1,True
AF2242026044,ZA,JNB,ZM,LUN,2024-09-29,2024-10-04,666.0,KG,4.09,M3,1 TONNER,ROAD,5,5,0,False,2024,9,39,Sunday,1571,4,392.75,24.59090909090909,27.7,19.3,0.7999999999999999,True,19.654545454545453,22.3,15.1,0.0,False
AF2242026044,ZA,JNB,ZM,KIW,2024-09-29,2024-10-05,133.0,KG,0.53,M3,1 TONNER,ROAD,6,6,0,False,2024,9,39,Sunday,1930,5,386.0,24.59090909090909,27.7,19.3,0.7999999999999999,True,23.854545454545452,27.1,16.6,0.0,False
AF2242026044,ZA,JNB,CD,FBM,2024-09-30,2024-10-07,8269.0,KG,17.54,M3,8 TONNER,ROAD,7,7,0,False,2024,9,40,Monday,2115,6,352.5,14.98181818181818,18.8,8.1,0.0,False,27.209090909090904,30.2,19.6,0.0,False
AF2242026044,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,1482.0,KG,1.55,M3,4 TONNER,ROAD,4,4,0,False,2024,9,40,Monday,1123,3,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026045,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,971.0,KG,5.02,M3,1 TONNER,ROAD,4,4,0,False,2024,9,40,Monday,1123,3,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026046,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,2062.0,KG,0.0,M3,4 TONNER,ROAD,4,4,0,False,2024,9,40,Monday,1123,3,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026054,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,2484.0,KG,2.5,M3,4 TONNER,ROAD,5,5,0,False,2024,10,40,Thursday,1571,4,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026055,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,4058.0,KG,23.11,M3,4 TONNER,ROAD,5,5,0,False,2024,10,40,Thursday,1571,4,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026056,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,2766.0,KG,2.81,M3,4 TONNER,ROAD,6,6,0,False,2024,10,40,Saturday,1930,5,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026057,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,3569.0,KG,11.7,M3,4 TONNER,ROAD,6,6,0,False,2024,10,40,Saturday,1930,5,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026065,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,146.0,KG,0.44,M3,1 TONNER,ROAD,5,5,0,False,2024,10,40,Thursday,1571,4,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026072,ZA,JNB,MZ,TET,2024-10-05,2024-10-10,894.0,KG,10.43,M3,1 TONNER,ROAD,5,5,0,False,2024,10,40,Saturday,1501,4,375.25,19.736363636363635,23.3,13.1,0.0,False,30.42727272727273,33.8,24.9,0.0,False
AF2242026079,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,1753.0,KG,1.74,M3,4 TONNER,ROAD,6,6,0,False,2024,10,40,Saturday,1930,5,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026080,ZA,JNB,ZM,KIW,2024-10-06,2024-10-12,2874.0,KG,8.48,M3,4 TONNER,ROAD,6,6,0,False,2024,10,40,Sunday,1930,5,386.0,21.327272727272728,24.3,14.6,0.0,False,24.37272727272727,27.0,21.9,0.4,True
AF2242026085,ZA,JNB,ZW,HRE,2024-10-06,2024-10-10,2231.0,KG,13.32,M3,4 TONNER,ROAD,4,4,0,False,2024,10,40,Sunday,1123,3,374.3333333333333,21.327272727272728,24.3,14.6,0.0,False,25.08181818181818,28.3,18.7,0.0,False
AF2242026091,ZA,JNB,TZ,DAR,2024-10-06,2024-10-17,841.0,KG,1.82,M3,1 TONNER,ROAD,11,10,1,False,2024,10,40,Sunday,3533,8,441.625,21.327272727272728,24.3,14.6,0.0,False,29.33636363636364,30.9,26.9,2.7,True
AF2242026092,ZA,JNB,TZ,DAR,2024-10-06,2024-10-16,265.0,KG,1.4,M3,1 TONNER,ROAD,10,10,0,False,2024,10,40,Sunday,3533,8,441.625,21.327272727272728,24.3,14.6,0.0,False,29.70909090909091,31.2,26.4,0.0,False
AF2242026094,ZA,JNB,ZM,KIW,2024-10-06,2024-10-12,1177.0,KG,0.98,M3,4 TONNER,ROAD,6,6,0,False,2024,10,40,Sunday,1930,5,386.0,21.327272727272728,24.3,14.6,0.0,False,24.37272727272727,27.0,21.9,0.4,True
